permid,nace_code,country_iso,final_weight
4295866806,35.11,ES,0.005253134966967496
4295866806,35.11,FR,0.15276697092307429
4295866806,35.11,GB,0.12447097814885799
4295866806,35.11,ID,0.0043900552459140785
4295866806,35.11,IN,0.04116322389404142
4295866806,35.11,IT,0.039516127058259104
4295866806,35.11,MA,0.07158372436278722
4295866806,35.11,MN,0.0028406239826502862
4295866806,35.11,MX,0.044577700428602554
4295866806,35.11,NL,0.007407407407407408
4295866806,35.11,PE,0.008780110491828157
4295866806,35.11,PL,0.007127383811013445
4295866806,35.11,PT,0.09381402418875157
4295866806,35.11,SA,0.02006794978178231
4295866806,35.11,SG,0.003703703703703704
4295866806,35.11,SN,0.0036153396142821824
4295866806,35.11,US,0.06134940042150405
4295866806,35.11,ZA,0.015184426379985166
4295866806,49.50,CL,0.0011883541295306002
4295866806,49.50,FR,0.013626460685284215
4295867230,35.11,BJ,0.45454545454545453
4295867230,35.11,SN,0.5454545454545454
4295867366,35.11,CA,0.25
4295867366,35.11,FR,0.5
4295867366,35.11,NL,0.25
4295867473,05.10,HU,0.023255813953488372
4295867473,35.11,CZ,0.1161944262225702
4295867473,35.11,DE,0.028059335124955034
4295867473,35.11,HU,0.09302325581395349
4295867473,35.11,PL,0.2510950758617771
4295867473,35.11,RO,0.046511627906976744
4295867473,35.11,SK,0.046511627906976744
4295867473,37.00,BE,0.0953402645972755
4295867473,37.00,CZ,0.14289231116819062
4295867473,37.00,FR,0.15711626144383617
4295868961,23.51,BA,0.0019518312634188404
4295868961,23.51,BD,0.013467635717589996
4295868961,23.51,BE,0.019030354818333692
4295868961,23.51,BF,0.006733817858794998
4295868961,23.51,BG,0.012198945396367752
4295868961,23.51,BJ,0.0016590565739060144
4295868961,23.51,BN,0.0024397890792735503
4295868961,23.51,CA,0.02223135809034059
4295868961,23.51,CD,0.01361402306234641
4295868961,23.51,CZ,0.010735071948803621
4295868961,23.51,DE,0.07061049286044714
4295868961,23.51,EE,0.0036596836189103257
4295868961,23.51,EG,0.06743577015112093
4295868961,23.51,ES,0.020201453576384996
4295868961,23.51,FR,0.0708514748621039
4295868961,23.51,GB,0.04152521012923582
4295868961,23.51,GE,0.018786375910406335
4295868961,23.51,GH,0.021470143897607243
4295868961,23.51,GR,0.004879578158547101
4295868961,23.51,HU,0.019225537944675575
4295868961,23.51,ID,0.02142857142857143
4295868961,23.51,IN,0.06621587561148415
4295868961,23.51,IS,0.006733817858794998
4295868961,23.51,IT,0.0923704145412966
4295868961,23.51,KZ,0.017566481370769563
4295868961,23.51,LR,0.006733817858794998
4295868961,23.51,MA,0.02708165877993641
4295868961,23.51,NL,0.0097591563170942
4295868961,23.51,NO,0.009173606938068549
4295868961,23.51,PL,0.013467635717589996
4295868961,23.51,RO,0.025422602206030393
4295868961,23.51,RU,0.0243978907927355
4295868961,23.51,SE,0.015126692291496012
4295868961,23.51,SL,0.006733817858794998
4295868961,23.51,TG,0.012198945396367752
4295868961,23.51,TH,0.0378655265103255
4295868961,23.51,TR,0.03030218036457749
4295868961,23.51,TZ,0.015809833233692606
4295868961,23.51,US,0.10461815571924983
4295868961,35.11,ID,0.014285714285714287
4295868979,51.10,AT,0.02564102564102564
4295868979,51.10,DE,0.4358974358974359
4295868979,51.10,EE,0.02564102564102564
4295868979,51.10,ES,0.02564102564102564
4295868979,51.10,FI,0.05128205128205128
4295868979,51.10,FR,0.02564102564102564
4295868979,51.10,GQ,0.02564102564102564
4295868979,51.10,IT,0.05128205128205128
4295868979,51.10,JE,0.02564102564102564
4295868979,51.10,NO,0.05128205128205128
4295868979,51.10,PL,0.02564102564102564
4295868979,51.10,RO,0.05128205128205128
4295868979,51.10,SE,0.02564102564102564
4295868979,51.10,SI,0.02564102564102564
4295868979,51.10,US,0.10256410256410256
4295868979,51.10,ZA,0.02564102564102564
4295869049,05.10,DE,0.01941747572815534
4295869049,05.10,HU,0.01941747572815534
4295869049,05.10,RU,0.00970873786407767
4295869049,06.10,IQ,0.00970873786407767
4295869049,35.11,AU,0.016969019210832943
4295869049,35.11,DE,0.6952314138707666
4295869049,35.11,ES,0.004570452165668472
4295869049,35.11,FR,0.00486218315496646
4295869049,35.11,GB,0.12134446310210759
4295869049,35.11,NL,0.07257850255177792
4295869049,35.11,PL,0.016482800895336297
4295869049,35.11,TR,0.00970873786407767
4295869118,35.11,DE,1.0
4295869198,06.20,MX,0.049999999999999996
4295869198,06.20,NL,0.15
4295869198,06.20,NO,0.09999999999999999
4295869198,20.13,BE,0.19661957618567105
4295869198,20.13,ES,0.033602421796165495
4295869198,20.13,US,0.21977800201816347
4295869198,20.59,US,0.05
4295869198,35.11,CN,0.05
4295869198,35.11,DE,0.15000000000000002
4295869217,35.11,DE,1.0
4295869236,06.20,NG,1.0
4295869238,35.11,AM,0.125
4295869238,35.11,ID,0.5892857142857143
4295869238,35.11,IN,0.03571428571428571
4295869238,35.11,MA,0.125
4295869238,35.11,PK,0.125
4295869244,35.11,CZ,0.11627906976744184
4295869244,35.11,DE,0.8837209302325582
4295869260,35.11,DE,1.0
4295869482,35.11,ES,1.0
4295869694,35.11,DE,1.0
4295870463,24.10,GR,0.25
4295870463,35.11,GR,0.75
4295870585,35.11,GR,1.0
4295870792,35.11,CN,1.0
4295870876,35.11,AU,1.0
4295871038,35.11,GB,1.0
4295871154,06.10,KZ,0.06666666666666667
4295871154,35.11,CN,0.5333333333333333
4295871154,49.50,CN,0.4
4295871540,05.20,AU,0.07826086956521738
4295871540,35.11,AU,0.49578926752839797
4295871540,35.11,CN,0.08695652173913045
4295871540,35.11,IN,0.24334116725421073
4295871540,35.11,TW,0.04347826086956522
4295871540,52.22,CN,0.052173913043478265
4295871573,35.11,CN,1.0
4295871971,23.51,CN,1.0000000000000002
4295872011,05.10,CN,0.020833333333333336
4295872011,35.11,CN,0.9791666666666666
4295872013,35.11,CN,1.0
4295872095,20.13,HU,0.6666666666666666
4295872095,20.13,SK,0.3333333333333333
4295872413,23.51,IN,1.0
4295872420,07.10,IN,0.16216216216216217
4295872420,24.10,DE,0.02702702702702703
4295872420,24.10,FR,0.02702702702702703
4295872420,24.10,GB,0.13513513513513514
4295872420,24.10,IN,0.2702702702702703
4295872420,24.10,NL,0.02702702702702703
4295872420,24.10,SG,0.02702702702702703
4295872420,24.10,TH,0.08108108108108109
4295872420,24.10,US,0.02702702702702703
4295872420,24.20,BE,0.02702702702702703
4295872420,35.11,IN,0.1891891891891892
4295872425,35.11,IN,1.0
4295872490,19.20,IN,1.0
4295872504,35.11,IN,1.0
4295872565,05.10,AU,0.25
4295872565,05.10,IN,0.25
4295872565,05.20,ID,0.49999999999999994
4295872661,35.11,IN,0.75
4295872661,49.50,IN,0.25
4295872684,06.20,IN,0.8571428571428571
4295872684,35.11,IN,0.14285714285714285
4295872801,35.11,IN,1.0
4295872888,07.10,IN,0.20689655172413793
4295872888,24.10,GE,0.0006737748182362855
4295872888,24.10,IN,0.46431644137907346
4295872888,24.10,IT,0.034482758620689655
4295872888,24.10,US,0.01776840449234548
4295872888,35.11,IN,0.27586206896551724
4295872971,35.11,IN,1.0
4295872979,06.20,IN,0.2
4295872979,35.11,IN,0.8
4295872982,05.20,IN,0.4
4295872982,24.10,IN,0.6000000000000001
4295872983,05.10,ID,0.11764705882352944
4295872983,35.11,IN,0.8823529411764706
4295873202,35.11,IN,1.0
4295873304,23.51,IN,0.42857142857142855
4295873304,35.11,IN,0.5714285714285714
4295873450,35.11,IN,1.0
4295873625,05.10,IN,0.05128205128205129
4295873625,07.29,IN,0.12820512820512822
4295873625,24.10,IN,0.05128205128205129
4295873625,35.11,IN,0.7692307692307693
4295873910,49.50,IN,1.0
4295873970,23.51,AE,0.08695652173913045
4295873970,23.51,CN,0.02173913043478261
4295873970,23.51,IN,0.8695652173913044
4295873970,35.11,IN,0.021739130434782608
4295874015,23.51,AE,0.0625
4295874015,23.51,IN,0.6875
4295874015,35.11,IN,0.1875
4295874015,52.22,IN,0.0625
4295874065,05.10,IN,0.07692307692307691
4295874065,05.10,MZ,0.15384615384615383
4295874065,05.10,ZA,0.07692307692307691
4295874065,07.10,IN,0.07692307692307691
4295874065,24.10,IN,0.3506430478039311
4295874065,24.10,OM,0.033972336811453535
4295874065,35.11,IN,0.23076923076923075
4295874173,05.10,IN,0.017341040462427744
4295874173,35.11,BD,0.005780346820809248
4295874173,35.11,IN,0.976878612716763
4295874376,23.51,ID,0.8879056047197641
4295874376,23.51,VN,0.11209439528023599
4295874393,05.10,ID,1.0
4295874596,07.29,ID,0.6666666666666666
4295874596,35.11,ID,0.3333333333333333
4295874867,23.51,BE,0.034482758620689655
4295874867,23.51,BR,0.06896551724137931
4295874867,23.51,CA,0.034482758620689655
4295874867,23.51,CH,0.034482758620689655
4295874867,23.51,DE,0.05172413793103448
4295874867,23.51,ES,0.017241379310344827
4295874867,23.51,FI,0.05172413793103448
4295874867,23.51,FR,0.15517241379310345
4295874867,23.51,GB,0.06896551724137931
4295874867,23.51,HU,0.034482758620689655
4295874867,23.51,IE,0.034482758620689655
4295874867,23.51,IN,0.05172413793103448
4295874867,23.51,PL,0.034482758620689655
4295874867,23.51,RO,0.05172413793103448
4295874867,23.51,RS,0.017241379310344827
4295874867,23.51,SK,0.034482758620689655
4295874867,23.51,UA,0.05172413793103448
4295874867,23.51,US,0.1724137931034483
4295874981,17.11,AR,0.24103299856527974
4295874981,17.11,BR,0.5423242467718795
4295874981,17.11,CO,0.0
4295874981,17.11,MX,0.0
4295874981,17.11,VE,0.0
4295874981,17.12,AR,0.040172166427546625
4295874981,35.11,ES,0.058823529411764705
4295874981,35.11,FR,0.058823529411764705
4295874981,35.11,GB,0.058823529411764705
4295875035,35.11,IL,1.0
4295875633,06.10,CG,0.03773584905660377
4295875633,06.10,DZ,0.018867924528301886
4295875633,06.10,EG,0.07547169811320754
4295875633,06.10,GB,0.05660377358490566
4295875633,06.10,GH,0.018867924528301886
4295875633,06.10,ID,0.018867924528301886
4295875633,06.10,IQ,0.018867924528301886
4295875633,06.10,IT,0.05660377358490566
4295875633,06.10,KZ,0.03773584905660377
4295875633,06.10,LY,0.018867924528301886
4295875633,06.10,MX,0.018867924528301886
4295875633,06.10,NG,0.05660377358490566
4295875633,06.10,TL,0.018867924528301886
4295875633,06.10,TN,0.018867924528301886
4295875633,06.10,VE,0.018867924528301886
4295875633,19.20,IT,0.09433962264150943
4295875633,20.13,FR,0.018867924528301886
4295875633,20.13,IT,0.03773584905660377
4295875633,35.11,DZ,0.005700279313686371
4295875633,35.11,FR,0.04987744399475575
4295875633,35.11,IQ,0.018867924528301886
4295875633,35.11,IT,0.2274411446160862
4295875633,35.11,KZ,0.018867924528301886
4295875633,35.11,NG,0.03773584905660377
4295875798,35.11,ES,0.01818181818181818
4295875798,35.11,FR,0.004381482891511545
4295875798,35.11,IT,0.9373327722897924
4295875798,35.11,RO,0.003740290273241563
4295875798,35.11,SK,0.03636363636363636
4295876019,35.11,JP,1.0
4295876581,35.11,IN,0.4524539877300614
4295876581,35.11,JP,0.5475460122699387
4295876913,35.11,JP,1.0
4295877094,49.50,US,1.0
4295877302,35.11,SG,1.0
4295877311,35.11,JP,1.0
4295877313,05.10,AU,0.05454545454545454
4295877313,24.10,BR,0.01818181818181818
4295877313,24.10,FI,0.01818181818181818
4295877313,24.10,ID,0.01818181818181818
4295877313,24.10,IN,0.01818181818181818
4295877313,24.10,JP,0.39999999999999997
4295877313,24.10,MY,0.01818181818181818
4295877313,24.10,SE,0.07272727272727272
4295877313,24.10,TH,0.05454545454545454
4295877313,24.10,US,0.03636363636363636
4295877313,24.20,ID,0.01818181818181818
4295877313,24.20,JP,0.03636363636363636
4295877313,24.20,SE,0.01818181818181818
4295877313,24.20,US,0.01818181818181818
4295877313,24.20,VN,0.01818181818181818
4295877313,35.11,IN,0.01818181818181818
4295877313,35.11,JP,0.16363636363636364
4295877325,35.11,JP,1.0
4295877330,35.11,JP,1.0
4295877339,35.11,JP,1.0
4295877349,35.11,ID,1.0
4295877421,20.59,JP,0.5
4295877421,35.11,JP,0.5
4295877423,17.11,BR,1.0
4295877443,35.11,JP,1.0
4295877797,35.11,US,1.0
4295878438,35.11,JP,1.0
4295880393,06.10,AU,0.19999999999999998
4295880393,06.10,JP,0.09999999999999999
4295880393,06.10,MY,0.09999999999999999
4295880393,06.10,TL,0.09999999999999999
4295880393,35.11,AE,0.09999999999999999
4295880393,35.11,AU,0.09999999999999999
4295880393,49.50,AU,0.2427272727272727
4295880393,49.50,JP,0.057272727272727274
4295880403,35.11,JP,0.5
4295880403,49.50,JP,0.5
4295880409,05.10,AU,0.125
4295880409,19.20,JP,0.75
4295880409,19.20,VN,0.125
4295880504,35.11,JP,0.8085106382978724
4295880504,35.11,MX,0.02127659574468085
4295880504,35.11,NL,0.06382978723404255
4295880504,49.50,JP,0.10638297872340424
4295880516,05.10,AU,0.21428571428571427
4295880516,17.11,FI,0.07142857142857142
4295880516,35.11,FI,0.21428571428571427
4295880516,35.11,ID,0.07142857142857142
4295880516,35.11,JP,0.42857142857142855
4295880528,35.11,AU,0.03121929432782492
4295880528,35.11,JP,0.8187807056721751
4295880528,35.11,SG,0.049999999999999996
4295880528,49.50,JP,0.1
4295880542,35.11,JP,1.0
4295880543,05.10,AU,0.08695652173913045
4295880543,35.11,AE,0.04347826086956522
4295880543,35.11,ID,0.20611402199937542
4295880543,35.11,IT,0.04347826086956522
4295880543,35.11,JM,0.08695652173913045
4295880543,35.11,JP,0.1958777195600125
4295880543,35.11,OM,0.03279086713626427
4295880543,35.11,PH,0.04347826086956522
4295880543,35.11,PT,0.08695652173913045
4295880543,35.11,SG,0.04347826086956522
4295880543,35.11,TN,0.04347826086956522
4295880543,35.11,TW,0.04347826086956522
4295880543,35.11,VN,0.04347826086956522
4295880559,51.10,CN,0.018518518518518517
4295880559,51.10,JP,0.8888888888888888
4295880559,51.10,KR,0.018518518518518517
4295880559,51.10,TW,0.018518518518518517
4295880559,51.10,US,0.05555555555555555
4295880570,05.10,AU,0.3181818181818182
4295880570,06.10,ID,0.045454545454545456
4295880570,06.10,RU,0.045454545454545456
4295880570,23.51,US,0.045454545454545456
4295880570,35.11,JP,0.045454545454545456
4295880570,35.11,MX,0.09090909090909091
4295880570,35.11,NL,0.13636363636363635
4295880570,35.11,QA,0.045454545454545456
4295880570,35.11,TW,0.045454545454545456
4295880570,49.50,ID,0.04329004329004329
4295880570,49.50,JP,0.13852813852813853
4295880574,05.10,AU,0.08108108108108109
4295880574,05.10,CN,0.05405405405405406
